Time [s], Analyzer Name, Decoded Protocol Result
13.06018324,USB LS and FS,Byte P (0x50)
13.06018388,USB LS and FS,Byte '129' (0x81)
13.06018456,USB LS and FS,EOP
13.06118192,USB LS and FS,Byte '128' (0x80)
13.0611826,USB LS and FS,Byte '165' (0xA5)
13.06118324,USB LS and FS,Byte Q (0x51)
13.06118392,USB LS and FS,Byte y (0x79)
13.0611846,USB LS and FS,EOP
13.06218196,USB LS and FS,Byte '128' (0x80)
13.06218264,USB LS and FS,Byte '165' (0xA5)
13.06218332,USB LS and FS,Byte R (0x52)
13.06218396,USB LS and FS,Byte 9 (0x39)
13.06218464,USB LS and FS,EOP
13.063182,USB LS and FS,Byte '128' (0x80)
13.06318268,USB LS and FS,Byte '165' (0xA5)
13.06318336,USB LS and FS,Byte S (0x53)
13.063184,USB LS and FS,Byte '193' (0xC1)
13.06318468,USB LS and FS,EOP
13.06418208,USB LS and FS,Byte '128' (0x80)
13.06418272,USB LS and FS,Byte '165' (0xA5)
13.0641834,USB LS and FS,Byte T (0x54)
13.06418408,USB LS and FS,Byte '185' (0xB9)
13.06418476,USB LS and FS,EOP
13.06518212,USB LS and FS,Byte '128' (0x80)
13.06518276,USB LS and FS,Byte '165' (0xA5)
13.06518344,USB LS and FS,Byte U (0x55)
13.06518412,USB LS and FS,Byte A (0x41)
13.0651848,USB LS and FS,EOP
13.06618216,USB LS and FS,Byte '128' (0x80)
13.06618284,USB LS and FS,Byte '165' (0xA5)
13.06618348,USB LS and FS,Byte V (0x56)
13.06618416,USB LS and FS,Byte '1' (0x01)
13.06618484,USB LS and FS,EOP
13.0671822,USB LS and FS,Byte '128' (0x80)
13.06718288,USB LS and FS,Byte '165' (0xA5)
13.06718352,USB LS and FS,Byte W (0x57)
13.0671842,USB LS and FS,Byte '249' (0xF9)
13.06718488,USB LS and FS,EOP
13.06818224,USB LS and FS,Byte '128' (0x80)
13.06818292,USB LS and FS,Byte '165' (0xA5)
13.0681836,USB LS and FS,Byte X (0x58)
13.06818424,USB LS and FS,Byte '241' (0xF1)
13.06818492,USB LS and FS,EOP
13.06918232,USB LS and FS,Byte '128' (0x80)
13.06918296,USB LS and FS,Byte '165' (0xA5)
13.06918364,USB LS and FS,Byte Y (0x59)
13.06918428,USB LS and FS,Byte \t (0x09)
13.06918496,USB LS and FS,EOP
13.07018236,USB LS and FS,Byte '128' (0x80)
13.070183,USB LS and FS,Byte '165' (0xA5)
13.07018368,USB LS and FS,Byte Z (0x5A)
13.07018432,USB LS and FS,Byte I (0x49)
13.070185,USB LS and FS,EOP
13.0711824,USB LS and FS,Byte '128' (0x80)
13.07118304,USB LS and FS,Byte '165' (0xA5)
13.07118372,USB LS and FS,Byte [ (0x5B)
13.0711844,USB LS and FS,Byte '177' (0xB1)
13.07118504,USB LS and FS,EOP
13.07218244,USB LS and FS,Byte '128' (0x80)
13.07218308,USB LS and FS,Byte '165' (0xA5)
13.07218376,USB LS and FS,Byte \ (0x5C)
13.07218444,USB LS and FS,Byte '201' (0xC9)
13.07218508,USB LS and FS,EOP
13.07318248,USB LS and FS,Byte '128' (0x80)
13.07318316,USB LS and FS,Byte '165' (0xA5)
13.0731838,USB LS and FS,Byte ] (0x5D)
13.07318448,USB LS and FS,Byte 1 (0x31)
13.07318516,USB LS and FS,EOP
13.07418252,USB LS and FS,Byte '128' (0x80)
13.0741832,USB LS and FS,Byte '165' (0xA5)
13.07418384,USB LS and FS,Byte ^ (0x5E)
13.07418452,USB LS and FS,Byte q (0x71)
13.0741852,USB LS and FS,EOP
13.07518256,USB LS and FS,Byte '128' (0x80)
13.07518324,USB LS and FS,Byte '165' (0xA5)
13.07518388,USB LS and FS,Byte _ (0x5F)
13.07518464,USB LS and FS,Byte '137' (0x89)
13.07518532,USB LS and FS,EOP
13.0761826,USB LS and FS,Byte '128' (0x80)
13.07618328,USB LS and FS,Byte '165' (0xA5)
13.07618396,USB LS and FS,Byte ` (0x60)
13.0761846,USB LS and FS,Byte '233' (0xE9)
13.07618528,USB LS and FS,EOP
13.07718268,USB LS and FS,Byte '128' (0x80)
13.07718332,USB LS and FS,Byte '165' (0xA5)
13.077184,USB LS and FS,Byte a (0x61)
13.07718468,USB LS and FS,Byte '17' (0x11)
13.07718536,USB LS and FS,EOP
13.07818272,USB LS and FS,Byte '128' (0x80)
13.07818336,USB LS and FS,Byte '165' (0xA5)
13.07818404,USB LS and FS,Byte b (0x62)
13.07818472,USB LS and FS,Byte Q (0x51)
13.0781854,USB LS and FS,EOP
13.07918276,USB LS and FS,Byte '128' (0x80)
13.0791834,USB LS and FS,Byte '165' (0xA5)
13.07918408,USB LS and FS,Byte c (0x63)
13.07918476,USB LS and FS,Byte '169' (0xA9)
13.07918544,USB LS and FS,EOP
13.0801828,USB LS and FS,Byte '128' (0x80)
13.08018344,USB LS and FS,Byte '165' (0xA5)
13.08018412,USB LS and FS,Byte d (0x64)
13.0801848,USB LS and FS,Byte '209' (0xD1)
13.08018548,USB LS and FS,EOP
13.0811828,USB LS and FS,Byte '128' (0x80)
13.08118348,USB LS and FS,Byte '165' (0xA5)
13.08118416,USB LS and FS,Byte e (0x65)
13.0811848,USB LS and FS,Byte ) (0x29)
13.08118548,USB LS and FS,EOP
13.08218288,USB LS and FS,Byte '128' (0x80)
13.08218356,USB LS and FS,Byte '165' (0xA5)
13.08218424,USB LS and FS,Byte f (0x66)
13.08218488,USB LS and FS,Byte i (0x69)
13.08218556,USB LS and FS,EOP
13.08309908,USB LS and FS,Byte '128' (0x80)
13.08309972,USB LS and FS,Byte i (0x69)
13.0831004,USB LS and FS,Byte '166' (0xA6)
13.08310104,USB LS and FS,Byte '129' (0x81)
13.08310172,USB LS and FS,EOP
13.08310232,USB LS and FS,Byte '128' (0x80)
13.08310296,USB LS and FS,Byte K (0x4B)
13.08310364,USB LS and FS,Byte '5' (0x05)
13.08310428,USB LS and FS,Byte '0' (0x00)
13.08310496,USB LS and FS,Byte '0' (0x00)
13.08310564,USB LS and FS,Byte '158' (0x9E)
13.08310632,USB LS and FS,Byte > (0x3E)
13.08310696,USB LS and FS,EOP
13.0831078,USB LS and FS,Byte '128' (0x80)
13.08310848,USB LS and FS,Byte '210' (0xD2)
13.08310912,USB LS and FS,EOP
13.08318292,USB LS and FS,Byte '128' (0x80)
13.0831836,USB LS and FS,Byte '165' (0xA5)
13.08318428,USB LS and FS,Byte g (0x67)
13.08318492,USB LS and FS,Byte '145' (0x91)
13.0831856,USB LS and FS,EOP
13.08418296,USB LS and FS,Byte '128' (0x80)
13.08418364,USB LS and FS,Byte '165' (0xA5)
13.08418432,USB LS and FS,Byte h (0x68)
13.08418496,USB LS and FS,Byte '153' (0x99)
13.08418564,USB LS and FS,EOP
13.085183,USB LS and FS,Byte '128' (0x80)
13.08518368,USB LS and FS,Byte '165' (0xA5)
13.08518436,USB LS and FS,Byte i (0x69)
13.085185,USB LS and FS,Byte a (0x61)
13.08518568,USB LS and FS,EOP
13.08618308,USB LS and FS,Byte '128' (0x80)
13.08618372,USB LS and FS,Byte '165' (0xA5)
13.0861844,USB LS and FS,Byte j (0x6A)
13.08618508,USB LS and FS,Byte ! (0x21)
13.08618576,USB LS and FS,EOP
13.08718312,USB LS and FS,Byte '128' (0x80)
13.08718376,USB LS and FS,Byte '165' (0xA5)
13.08718444,USB LS and FS,Byte k (0x6B)
13.08718512,USB LS and FS,Byte '217' (0xD9)
13.0871858,USB LS and FS,EOP
13.08818316,USB LS and FS,Byte '128' (0x80)
13.08818384,USB LS and FS,Byte '165' (0xA5)
13.08818448,USB LS and FS,Byte l (0x6C)
13.08818516,USB LS and FS,Byte '161' (0xA1)
13.08818584,USB LS and FS,EOP
13.0891832,USB LS and FS,Byte '128' (0x80)
13.08918388,USB LS and FS,Byte '165' (0xA5)
13.08918452,USB LS and FS,Byte m (0x6D)
13.0891852,USB LS and FS,Byte Y (0x59)
13.08918588,USB LS and FS,EOP
13.09018328,USB LS and FS,Byte '128' (0x80)
13.09018392,USB LS and FS,Byte '165' (0xA5)
13.0901846,USB LS and FS,Byte n (0x6E)
13.09018524,USB LS and FS,Byte '25' (0x19)
13.09018592,USB LS and FS,EOP
13.09118332,USB LS and FS,Byte '128' (0x80)
13.09118396,USB LS and FS,Byte '165' (0xA5)
13.09118464,USB LS and FS,Byte o (0x6F)
13.09118528,USB LS and FS,Byte '225' (0xE1)
13.09118596,USB LS and FS,EOP
13.09218336,USB LS and FS,Byte '128' (0x80)
13.092184,USB LS and FS,Byte '165' (0xA5)
13.09218468,USB LS and FS,Byte p (0x70)
13.09218536,USB LS and FS,Byte \t (0x09)
13.092186,USB LS and FS,EOP
13.0931834,USB LS and FS,Byte '128' (0x80)
13.09318404,USB LS and FS,Byte '165' (0xA5)
13.09318472,USB LS and FS,Byte q (0x71)
13.0931854,USB LS and FS,Byte '241' (0xF1)
13.09318604,USB LS and FS,EOP
13.09418344,USB LS and FS,Byte '128' (0x80)
13.09418412,USB LS and FS,Byte '165' (0xA5)
13.09418476,USB LS and FS,Byte r (0x72)
13.09418544,USB LS and FS,Byte '177' (0xB1)
13.09418612,USB LS and FS,EOP
13.09518348,USB LS and FS,Byte '128' (0x80)
13.09518416,USB LS and FS,Byte '165' (0xA5)
13.0951848,USB LS and FS,Byte s (0x73)
13.09518548,USB LS and FS,Byte I (0x49)
13.09518616,USB LS and FS,EOP
13.09618352,USB LS and FS,Byte '128' (0x80)
13.0961842,USB LS and FS,Byte '165' (0xA5)
13.09618484,USB LS and FS,Byte t (0x74)
13.09618552,USB LS and FS,Byte 1 (0x31)
13.0961862,USB LS and FS,EOP
13.09718356,USB LS and FS,Byte '128' (0x80)
13.09718424,USB LS and FS,Byte '165' (0xA5)
13.09718488,USB LS and FS,Byte u (0x75)
13.09718556,USB LS and FS,Byte '201' (0xC9)
13.09718624,USB LS and FS,EOP
13.09818364,USB LS and FS,Byte '128' (0x80)
13.09818432,USB LS and FS,Byte '165' (0xA5)
13.09818496,USB LS and FS,Byte v (0x76)
13.09818564,USB LS and FS,Byte '137' (0x89)
13.09818632,USB LS and FS,EOP
13.09918368,USB LS and FS,Byte '128' (0x80)
13.09918432,USB LS and FS,Byte '165' (0xA5)
13.099185,USB LS and FS,Byte w (0x77)
13.09918568,USB LS and FS,Byte q (0x71)
13.09918632,USB LS and FS,EOP
13.10018372,USB LS and FS,Byte '128' (0x80)
13.10018436,USB LS and FS,Byte '165' (0xA5)
13.10018504,USB LS and FS,Byte x (0x78)
13.10018572,USB LS and FS,Byte y (0x79)
13.1001864,USB LS and FS,EOP
13.10118376,USB LS and FS,Byte '128' (0x80)
13.1011844,USB LS and FS,Byte '165' (0xA5)
13.10118508,USB LS and FS,Byte y (0x79)
13.10118576,USB LS and FS,Byte '129' (0x81)
13.10118644,USB LS and FS,EOP
13.1021838,USB LS and FS,Byte '128' (0x80)
13.10218444,USB LS and FS,Byte '165' (0xA5)
13.10218512,USB LS and FS,Byte z (0x7A)
13.1021858,USB LS and FS,Byte '193' (0xC1)
13.10218648,USB LS and FS,EOP
13.10318384,USB LS and FS,Byte '128' (0x80)
13.10318452,USB LS and FS,Byte '165' (0xA5)
13.10318516,USB LS and FS,Byte { (0x7B)
13.10318584,USB LS and FS,Byte 9 (0x39)
13.10318652,USB LS and FS,EOP
13.10418388,USB LS and FS,Byte '128' (0x80)
13.10418456,USB LS and FS,Byte '165' (0xA5)
13.10418524,USB LS and FS,Byte | (0x7C)
13.10418588,USB LS and FS,Byte A (0x41)
13.10418656,USB LS and FS,EOP
13.10518392,USB LS and FS,Byte '128' (0x80)
13.1051846,USB LS and FS,Byte '165' (0xA5)
13.10518528,USB LS and FS,Byte } (0x7D)
13.10518592,USB LS and FS,Byte '185' (0xB9)
13.1051866,USB LS and FS,EOP
13.10618396,USB LS and FS,Byte '128' (0x80)
13.10618464,USB LS and FS,Byte '165' (0xA5)
13.10618532,USB LS and FS,Byte ~ (0x7E)
13.10618604,USB LS and FS,Byte '249' (0xF9)
13.10618672,USB LS and FS,EOP
13.10718404,USB LS and FS,Byte '128' (0x80)
13.10718468,USB LS and FS,Byte '165' (0xA5)
13.10718536,USB LS and FS,Byte '127' (0x7F)
13.10718612,USB LS and FS,Byte '1' (0x01)
13.1071868,USB LS and FS,EOP
13.10818408,USB LS and FS,Byte '128' (0x80)
13.10818472,USB LS and FS,Byte '165' (0xA5)
13.1081854,USB LS and FS,Byte '128' (0x80)
13.10818608,USB LS and FS,Byte '137' (0x89)
13.10818676,USB LS and FS,EOP
13.10918412,USB LS and FS,Byte '128' (0x80)
13.10918476,USB LS and FS,Byte '165' (0xA5)
13.10918544,USB LS and FS,Byte '129' (0x81)
13.10918612,USB LS and FS,Byte q (0x71)
13.1091868,USB LS and FS,EOP
13.11018416,USB LS and FS,Byte '128' (0x80)
13.11018484,USB LS and FS,Byte '165' (0xA5)
13.11018548,USB LS and FS,Byte '130' (0x82)
13.11018616,USB LS and FS,Byte 1 (0x31)
13.11018684,USB LS and FS,EOP
13.1111842,USB LS and FS,Byte '128' (0x80)
13.11118488,USB LS and FS,Byte '165' (0xA5)
13.11118556,USB LS and FS,Byte '131' (0x83)
13.1111862,USB LS and FS,Byte '201' (0xC9)
13.11118688,USB LS and FS,EOP
13.11218428,USB LS and FS,Byte '128' (0x80)
13.11218492,USB LS and FS,Byte '165' (0xA5)
13.1121856,USB LS and FS,Byte '132' (0x84)
13.11218624,USB LS and FS,Byte '177' (0xB1)
13.11218692,USB LS and FS,EOP
13.11318432,USB LS and FS,Byte '128' (0x80)
13.11318496,USB LS and FS,Byte '165' (0xA5)
13.11318564,USB LS and FS,Byte '133' (0x85)
13.11318628,USB LS and FS,Byte I (0x49)
13.11318696,USB LS and FS,EOP
13.11418436,USB LS and FS,Byte '128' (0x80)
13.114185,USB LS and FS,Byte '165' (0xA5)
13.11418568,USB LS and FS,Byte '134' (0x86)
13.11418632,USB LS and FS,Byte \t (0x09)
13.114187,USB LS and FS,EOP
13.11510184,USB LS and FS,Byte '128' (0x80)
13.11510248,USB LS and FS,Byte i (0x69)
13.11510316,USB LS and FS,Byte '166' (0xA6)
13.11510384,USB LS and FS,Byte '129' (0x81)
13.11510452,USB LS and FS,EOP
13.11510508,USB LS and FS,Byte '128' (0x80)
13.11510576,USB LS and FS,Byte '195' (0xC3)
13.1151064,USB LS and FS,Byte '5' (0x05)
13.11510708,USB LS and FS,Byte '0' (0x00)
13.11510776,USB LS and FS,Byte '0' (0x00)
13.11510844,USB LS and FS,Byte '158' (0x9E)
13.11510908,USB LS and FS,Byte > (0x3E)
13.11510976,USB LS and FS,EOP
13.11511056,USB LS and FS,Byte '128' (0x80)
13.11511124,USB LS and FS,Byte '210' (0xD2)
13.11511192,USB LS and FS,EOP
13.1151844,USB LS and FS,Byte '128' (0x80)
13.11518508,USB LS and FS,Byte '165' (0xA5)
13.11518572,USB LS and FS,Byte '135' (0x87)
13.1151864,USB LS and FS,Byte '241' (0xF1)
13.11518708,USB LS and FS,EOP
13.11618444,USB LS and FS,Byte '128' (0x80)
13.11618512,USB LS and FS,Byte '165' (0xA5)
13.11618576,USB LS and FS,Byte '136' (0x88)
13.11618644,USB LS and FS,Byte '249' (0xF9)
13.11618712,USB LS and FS,EOP
13.11718448,USB LS and FS,Byte '128' (0x80)
13.11718516,USB LS and FS,Byte '165' (0xA5)
13.1171858,USB LS and FS,Byte '137' (0x89)
13.11718648,USB LS and FS,Byte '1' (0x01)
13.11718716,USB LS and FS,EOP
13.11818452,USB LS and FS,Byte '128' (0x80)
13.1181852,USB LS and FS,Byte '165' (0xA5)
13.11818584,USB LS and FS,Byte '138' (0x8A)
13.11818652,USB LS and FS,Byte A (0x41)
13.1181872,USB LS and FS,EOP
13.1191846,USB LS and FS,Byte '128' (0x80)
13.11918528,USB LS and FS,Byte '165' (0xA5)
13.11918592,USB LS and FS,Byte '139' (0x8B)
13.1191866,USB LS and FS,Byte '185' (0xB9)
13.11918728,USB LS and FS,EOP
13.12018464,USB LS and FS,Byte '128' (0x80)
13.12018528,USB LS and FS,Byte '165' (0xA5)
13.12018596,USB LS and FS,Byte '140' (0x8C)
13.12018664,USB LS and FS,Byte '193' (0xC1)
13.12018728,USB LS and FS,EOP
13.12118468,USB LS and FS,Byte '128' (0x80)
13.12118532,USB LS and FS,Byte '165' (0xA5)
13.121186,USB LS and FS,Byte '141' (0x8D)
13.12118668,USB LS and FS,Byte 9 (0x39)
13.12118732,USB LS and FS,EOP
13.12218472,USB LS and FS,Byte '128' (0x80)
13.12218536,USB LS and FS,Byte '165' (0xA5)
13.12218604,USB LS and FS,Byte '142' (0x8E)
13.12218672,USB LS and FS,Byte y (0x79)
13.1221874,USB LS and FS,EOP
13.12318476,USB LS and FS,Byte '128' (0x80)
13.1231854,USB LS and FS,Byte '165' (0xA5)
13.12318608,USB LS and FS,Byte '143' (0x8F)
13.12318676,USB LS and FS,Byte '129' (0x81)
13.12318744,USB LS and FS,EOP
13.1241848,USB LS and FS,Byte '128' (0x80)
13.12418548,USB LS and FS,Byte '165' (0xA5)
13.12418616,USB LS and FS,Byte '144' (0x90)
13.1241868,USB LS and FS,Byte i (0x69)
13.12418748,USB LS and FS,EOP
13.12518484,USB LS and FS,Byte '128' (0x80)
13.12518552,USB LS and FS,Byte '165' (0xA5)
13.12518616,USB LS and FS,Byte '145' (0x91)
13.12518684,USB LS and FS,Byte '145' (0x91)
13.12518752,USB LS and FS,EOP
13.12618488,USB LS and FS,Byte '128' (0x80)
13.12618556,USB LS and FS,Byte '165' (0xA5)
13.12618624,USB LS and FS,Byte '146' (0x92)
13.12618688,USB LS and FS,Byte '209' (0xD1)
13.12618756,USB LS and FS,EOP
13.12718492,USB LS and FS,Byte '128' (0x80)
13.1271856,USB LS and FS,Byte '165' (0xA5)
13.12718628,USB LS and FS,Byte '147' (0x93)
13.12718692,USB LS and FS,Byte ) (0x29)
13.1271876,USB LS and FS,EOP
13.128185,USB LS and FS,Byte '128' (0x80)
13.12818564,USB LS and FS,Byte '165' (0xA5)
13.12818632,USB LS and FS,Byte '148' (0x94)
13.128187,USB LS and FS,Byte Q (0x51)
13.12818768,USB LS and FS,EOP
13.12918504,USB LS and FS,Byte '128' (0x80)
13.12918568,USB LS and FS,Byte '165' (0xA5)
13.12918636,USB LS and FS,Byte '149' (0x95)
13.12918704,USB LS and FS,Byte '169' (0xA9)
13.12918772,USB LS and FS,EOP
13.13018508,USB LS and FS,Byte '128' (0x80)
13.13018572,USB LS and FS,Byte '165' (0xA5)
13.1301864,USB LS and FS,Byte '150' (0x96)
13.13018708,USB LS and FS,Byte '233' (0xE9)
13.13018776,USB LS and FS,EOP
13.13118512,USB LS and FS,Byte '128' (0x80)
13.13118576,USB LS and FS,Byte '165' (0xA5)
13.13118644,USB LS and FS,Byte '151' (0x97)
13.13118712,USB LS and FS,Byte '17' (0x11)
13.1311878,USB LS and FS,EOP
13.13218516,USB LS and FS,Byte '128' (0x80)
13.13218584,USB LS and FS,Byte '165' (0xA5)
13.13218652,USB LS and FS,Byte '152' (0x98)
13.13218716,USB LS and FS,Byte '25' (0x19)
13.13218784,USB LS and FS,EOP
13.1331852,USB LS and FS,Byte '128' (0x80)
13.13318588,USB LS and FS,Byte '165' (0xA5)
13.13318656,USB LS and FS,Byte '153' (0x99)
13.1331872,USB LS and FS,Byte '225' (0xE1)
13.13318788,USB LS and FS,EOP
13.13418528,USB LS and FS,Byte '128' (0x80)
13.13418592,USB LS and FS,Byte '165' (0xA5)
13.1341866,USB LS and FS,Byte '154' (0x9A)
13.13418724,USB LS and FS,Byte '161' (0xA1)
13.13418792,USB LS and FS,EOP
13.13518532,USB LS and FS,Byte '128' (0x80)
13.13518596,USB LS and FS,Byte '165' (0xA5)
13.13518664,USB LS and FS,Byte '155' (0x9B)
13.13518728,USB LS and FS,Byte Y (0x59)
13.13518796,USB LS and FS,EOP
13.13618532,USB LS and FS,Byte '128' (0x80)
13.136186,USB LS and FS,Byte '165' (0xA5)
13.13618664,USB LS and FS,Byte '156' (0x9C)
13.13618732,USB LS and FS,Byte ! (0x21)
13.136188,USB LS and FS,EOP
13.1371854,USB LS and FS,Byte '128' (0x80)
13.13718608,USB LS and FS,Byte '165' (0xA5)
13.13718672,USB LS and FS,Byte '157' (0x9D)
13.1371874,USB LS and FS,Byte '217' (0xD9)
13.13718808,USB LS and FS,EOP
13.13818544,USB LS and FS,Byte '128' (0x80)
13.13818612,USB LS and FS,Byte '165' (0xA5)
13.13818676,USB LS and FS,Byte '158' (0x9E)
13.13818744,USB LS and FS,Byte '153' (0x99)
13.13818812,USB LS and FS,EOP
13.13918548,USB LS and FS,Byte '128' (0x80)
13.13918616,USB LS and FS,Byte '165' (0xA5)
13.1391868,USB LS and FS,Byte '159' (0x9F)
13.13918756,USB LS and FS,Byte a (0x61)
13.13918824,USB LS and FS,EOP
13.14018552,USB LS and FS,Byte '128' (0x80)
13.1401862,USB LS and FS,Byte '165' (0xA5)
13.14018684,USB LS and FS,Byte '160' (0xA0)
13.14018752,USB LS and FS,Byte '1' (0x01)
13.1401882,USB LS and FS,EOP
13.1411856,USB LS and FS,Byte '128' (0x80)
13.14118624,USB LS and FS,Byte '165' (0xA5)
13.14118692,USB LS and FS,Byte '161' (0xA1)
13.14118756,USB LS and FS,Byte '249' (0xF9)
13.14118824,USB LS and FS,EOP
13.14218564,USB LS and FS,Byte '128' (0x80)
13.14218628,USB LS and FS,Byte '165' (0xA5)
13.14218696,USB LS and FS,Byte '162' (0xA2)
13.1421876,USB LS and FS,Byte '185' (0xB9)
13.14218828,USB LS and FS,EOP
13.14318568,USB LS and FS,Byte '128' (0x80)
13.14318632,USB LS and FS,Byte '165' (0xA5)
13.143187,USB LS and FS,Byte '163' (0xA3)
13.14318768,USB LS and FS,Byte A (0x41)
13.14318832,USB LS and FS,EOP
13.14418572,USB LS and FS,Byte '128' (0x80)
13.14418636,USB LS and FS,Byte '165' (0xA5)
13.14418704,USB LS and FS,Byte '164' (0xA4)
13.14418772,USB LS and FS,Byte 9 (0x39)
13.1441884,USB LS and FS,EOP
13.14518576,USB LS and FS,Byte '128' (0x80)
13.14518644,USB LS and FS,Byte '165' (0xA5)
13.14518708,USB LS and FS,Byte '165' (0xA5)
13.14518776,USB LS and FS,Byte '193' (0xC1)
13.14518844,USB LS and FS,EOP
13.1461858,USB LS and FS,Byte '128' (0x80)
13.14618648,USB LS and FS,Byte '165' (0xA5)
13.14618716,USB LS and FS,Byte '166' (0xA6)
13.1461878,USB LS and FS,Byte '129' (0x81)
13.14618848,USB LS and FS,EOP
13.14710248,USB LS and FS,Byte '128' (0x80)
13.14710316,USB LS and FS,Byte i (0x69)
13.1471038,USB LS and FS,Byte '166' (0xA6)
13.14710448,USB LS and FS,Byte '129' (0x81)
13.14710516,USB LS and FS,EOP
13.1471058,USB LS and FS,Byte '128' (0x80)
13.14710648,USB LS and FS,Byte K (0x4B)
13.14710712,USB LS and FS,Byte '5' (0x05)
13.1471078,USB LS and FS,Byte '0' (0x00)
13.14710848,USB LS and FS,Byte '0' (0x00)
13.14710912,USB LS and FS,Byte '158' (0x9E)
13.1471098,USB LS and FS,Byte > (0x3E)
13.14711048,USB LS and FS,EOP
13.14711128,USB LS and FS,Byte '128' (0x80)
13.14711196,USB LS and FS,Byte '210' (0xD2)
13.14711264,USB LS and FS,EOP
13.14718584,USB LS and FS,Byte '128' (0x80)
13.14718652,USB LS and FS,Byte '165' (0xA5)
13.14718716,USB LS and FS,Byte '167' (0xA7)
13.14718784,USB LS and FS,Byte y (0x79)
13.14718852,USB LS and FS,EOP
13.14818588,USB LS and FS,Byte '128' (0x80)
13.14818656,USB LS and FS,Byte '165' (0xA5)
13.14818724,USB LS and FS,Byte '168' (0xA8)
13.14818788,USB LS and FS,Byte q (0x71)
13.14818856,USB LS and FS,EOP
13.14918596,USB LS and FS,Byte '128' (0x80)
13.1491866,USB LS and FS,Byte '165' (0xA5)
13.14918728,USB LS and FS,Byte '169' (0xA9)
13.14918796,USB LS and FS,Byte '137' (0x89)
13.14918864,USB LS and FS,EOP
13.150186,USB LS and FS,Byte '128' (0x80)
13.15018664,USB LS and FS,Byte '165' (0xA5)
13.15018732,USB LS and FS,Byte '170' (0xAA)
13.150188,USB LS and FS,Byte '201' (0xC9)
13.15018868,USB LS and FS,EOP
13.15118604,USB LS and FS,Byte '128' (0x80)
13.15118668,USB LS and FS,Byte '165' (0xA5)
13.15118736,USB LS and FS,Byte '171' (0xAB)
13.15118804,USB LS and FS,Byte 1 (0x31)
13.15118872,USB LS and FS,EOP
13.15218608,USB LS and FS,Byte '128' (0x80)
13.15218672,USB LS and FS,Byte '165' (0xA5)
13.1521874,USB LS and FS,Byte '172' (0xAC)
13.15218808,USB LS and FS,Byte I (0x49)
13.15218876,USB LS and FS,EOP
13.15318612,USB LS and FS,Byte '128' (0x80)
13.15318676,USB LS and FS,Byte '165' (0xA5)
13.15318744,USB LS and FS,Byte '173' (0xAD)
13.15318812,USB LS and FS,Byte '177' (0xB1)
13.1531888,USB LS and FS,EOP
13.15418616,USB LS and FS,Byte '128' (0x80)
13.15418684,USB LS and FS,Byte '165' (0xA5)
13.15418752,USB LS and FS,Byte '174' (0xAE)
13.15418816,USB LS and FS,Byte '241' (0xF1)
13.15418884,USB LS and FS,EOP
13.1551862,USB LS and FS,Byte '128' (0x80)
13.15518688,USB LS and FS,Byte '165' (0xA5)
13.15518756,USB LS and FS,Byte '175' (0xAF)
13.1551882,USB LS and FS,Byte \t (0x09)
13.15518888,USB LS and FS,EOP
13.15618628,USB LS and FS,Byte '128' (0x80)
13.15618692,USB LS and FS,Byte '165' (0xA5)
13.1561876,USB LS and FS,Byte '176' (0xB0)
13.15618824,USB LS and FS,Byte '225' (0xE1)
13.15618892,USB LS and FS,EOP
13.15718632,USB LS and FS,Byte '128' (0x80)
13.15718696,USB LS and FS,Byte '165' (0xA5)
13.15718764,USB LS and FS,Byte '177' (0xB1)
13.15718828,USB LS and FS,Byte '25' (0x19)
13.15718896,USB LS and FS,EOP
13.15818636,USB LS and FS,Byte '128' (0x80)
13.15818704,USB LS and FS,Byte '165' (0xA5)
13.15818768,USB LS and FS,Byte '178' (0xB2)
13.15818836,USB LS and FS,Byte Y (0x59)
13.15818904,USB LS and FS,EOP
13.1591864,USB LS and FS,Byte '128' (0x80)
13.15918708,USB LS and FS,Byte '165' (0xA5)
13.15918772,USB LS and FS,Byte '179' (0xB3)
13.1591884,USB LS and FS,Byte '161' (0xA1)
13.15918908,USB LS and FS,EOP
13.16018644,USB LS and FS,Byte '128' (0x80)
13.16018712,USB LS and FS,Byte '165' (0xA5)
13.16018776,USB LS and FS,Byte '180' (0xB4)
13.16018844,USB LS and FS,Byte '217' (0xD9)
13.16018912,USB LS and FS,EOP
13.16118648,USB LS and FS,Byte '128' (0x80)
13.16118716,USB LS and FS,Byte '165' (0xA5)
13.1611878,USB LS and FS,Byte '181' (0xB5)
13.16118848,USB LS and FS,Byte ! (0x21)
13.16118916,USB LS and FS,EOP
13.16218656,USB LS and FS,Byte '128' (0x80)
13.1621872,USB LS and FS,Byte '165' (0xA5)
13.16218788,USB LS and FS,Byte '182' (0xB6)
13.16218852,USB LS and FS,Byte a (0x61)
13.1621892,USB LS and FS,EOP
13.1631866,USB LS and FS,Byte '128' (0x80)
13.16318724,USB LS and FS,Byte '165' (0xA5)
13.16318792,USB LS and FS,Byte '183' (0xB7)
13.16318856,USB LS and FS,Byte '153' (0x99)
13.16318924,USB LS and FS,EOP
13.16418664,USB LS and FS,Byte '128' (0x80)
13.16418728,USB LS and FS,Byte '165' (0xA5)
13.16418796,USB LS and FS,Byte '184' (0xB8)
13.1641886,USB LS and FS,Byte '145' (0x91)
13.16418928,USB LS and FS,EOP
